sale_id,sale_date,region,country,brand,model,tier,body_type,model_year,age_years,fuel_type,transmission,engine_displacement_l,horsepower,mileage_km,color,n_owners,accidents,sales_channel,country_of_origin,sale_price_usd
S000173,2026-03-06,Eastern Europe,Poland,Geely,Coolray,mass,suv,2026,0.18,petrol,cvt,1.4,121,0,yellow,1,0,auction,China,15219.26
S000174,2026-01-30,North America,USA,Fiat,Panda,mass,hatchback,2024,2.08,petrol,automatic,1.4,104,32012,orange,1,0,auction,Italy,7833.66
S000175,2026-01-14,India,India,Jeep,Wrangler,mass,suv,2026,0.04,diesel,automatic,3.0,414,0,grey,1,0,online_marketplace,USA,27413.55
S000176,2025-12-19,India,India,Tata,Nexon,mass,suv,2025,0.96,hybrid,automatic,1.4,139,13048,green,1,0,dealer_new,India,8405.48
S000177,2024-08-22,Western Europe,France,Porsche,Macan,luxury,suv,2023,1.64,petrol,automatic,2.0,208,25311,orange,2,3,dealer_used,Germany,82355.15
S000178,2026-03-01,Middle East,Saudi Arabia,BYD,Han,mass,sedan,2025,1.16,hybrid,automatic,3.0,399,15139,green,2,0,dealer_used,China,32477.37
S000179,2026-02-17,Eastern Europe,Hungary,Nissan,Sentra,mass,sedan,2026,0.13,diesel,automatic,1.4,115,2190,brown,1,0,private,Japan,16309.84
S000180,2024-11-26,Eastern Europe,Romania,BYD,Seal,mass,sedan,2024,0.9,hybrid,cvt,2.0,167,7561,brown,1,0,online_marketplace,China,16619.21
S000181,2024-01-01,South Korea,South Korea,Honda,Jazz,mass,hatchback,2024,0.0,petrol,dct,1.4,91,0,silver,1,1,dealer_used,Japan,22716.66
S000182,2024-09-17,North America,Canada,Peugeot,308,mass,hatchback,2023,1.71,electric,automatic,1.4,132,12489,green,2,0,dealer_new,France,15012.45
S000183,2026-03-17,Eastern Europe,Czechia,BMW,i4,premium,sedan,2025,1.2,petrol,automatic,2.0,196,15985,black,1,0,online_marketplace,Germany,40486.32
S000184,2024-01-09,Western Europe,Italy,Porsche,Cayenne,luxury,suv,2024,0.02,lpg,manual,3.0,384,0,red,1,0,private,Germany,126622.05
S000185,2025-10-29,North America,Canada,BMW,X5,premium,suv,2025,0.82,petrol,automatic,3.0,275,9109,green,1,0,dealer_new,Germany,70259.49
S000186,2025-11-26,China,China,Geely,Emgrand,mass,sedan,2023,2.9,electric,automatic,1.4,91,48012,green,1,0,online_marketplace,China,8188.33
S000187,2026-01-02,Latin America,Colombia,Peugeot,208,mass,hatchback,2026,0.0,diesel,automatic,1.4,121,0,silver,1,0,auction,France,12193.48
S000188,2022-05-04,North America,Canada,Tata,Nexon,mass,suv,2022,0.34,petrol,manual,1.4,91,8927,blue,1,0,dealer_used,India,15691.06
S000189,2026-04-14,Eastern Europe,Hungary,Nissan,Altima,mass,sedan,2026,0.28,petrol,manual,2.0,175,7143,brown,1,0,auction,Japan,16358.86
S000190,2020-12-20,China,China,Honda,Civic,mass,sedan,2019,1.97,petrol,automatic,1.4,117,29664,white,4,0,private,Japan,14457.19
S000191,2026-02-12,South Korea,South Korea,Hyundai,Sonata,mass,sedan,2026,0.11,hybrid,automatic,2.0,174,0,black,1,0,online_marketplace,South Korea,23070.28
S000192,2021-04-17,China,China,BMW,i4,premium,sedan,2020,1.29,petrol,automatic,2.0,161,14432,white,1,1,dealer_new,Germany,43850.44
S000193,2025-04-25,Western Europe,France,Skoda,Octavia,mass,sedan,2025,0.31,hybrid,automatic,2.0,210,6777,red,1,0,dealer_new,Czechia,30079.78
S000194,2024-10-16,Middle East,UAE,Volkswagen,ID.4,mass,suv,2024,0.79,electric,automatic,2.0,145,15598,black,1,0,dealer_new,Germany,37474.2
S000195,2026-04-10,Western Europe,Spain,Porsche,Cayenne,luxury,suv,2026,0.27,petrol,dct,3.0,338,11113,grey,1,0,online_marketplace,Germany,154041.34
S000196,2025-02-23,China,China,Tata,Nexon,mass,suv,2025,0.15,hybrid,dct,1.4,138,4693,green,1,0,dealer_new,India,19495.86
S000197,2025-07-10,Africa,Egypt,Volkswagen,Golf,mass,hatchback,2025,0.52,hybrid,automatic,1.4,104,4916,brown,1,0,dealer_new,Germany,19275.67
S000198,2026-02-20,China,China,Porsche,Cayenne,luxury,suv,2026,0.14,petrol,dct,3.0,280,318,red,1,0,dealer_new,Germany,128831.47
S000199,2023-09-05,Latin America,Argentina,Volvo,XC40,premium,suv,2023,0.68,petrol,automatic,1.4,99,0,grey,1,0,dealer_used,Sweden,37917.79
S000200,2023-07-06,India,India,Tata,Harrier,mass,suv,2023,0.51,petrol,cvt,2.0,217,4846,green,1,0,private,India,7046.11
S000201,2021-02-21,Western Europe,France,Honda,Jazz,mass,hatchback,2020,1.14,diesel,automatic,1.4,118,16612,white,2,0,dealer_used,Japan,21236.12
S000202,2026-02-26,China,China,Lexus,RX,premium,suv,2026,0.15,petrol,automatic,3.0,239,3514,red,1,0,online_marketplace,Japan,56887.7
S000203,2022-03-16,North America,Mexico,Chevrolet,Silverado,mass,pickup,2021,1.2,petrol,cvt,3.0,347,20758,yellow,1,1,private,USA,25293.26
S000204,2026-03-09,Eastern Europe,Hungary,Honda,CR-V,mass,suv,2026,0.18,petrol,automatic,2.0,189,3569,orange,1,1,online_marketplace,Japan,26223.23
S000205,2024-01-04,South Korea,South Korea,Ford,F-150,mass,pickup,2023,1.01,electric,automatic,3.0,308,22473,white,2,1,dealer_new,USA,30919.06
S000206,2026-04-15,South Korea,South Korea,Mahindra,XUV700,mass,suv,2025,1.28,diesel,automatic,3.0,283,18426,grey,4,0,dealer_used,India,13212.49
S000207,2026-05-01,Latin America,Argentina,Hyundai,Tucson,mass,suv,2025,1.33,hybrid,manual,2.0,185,15884,grey,2,1,online_marketplace,South Korea,15028.55
S000208,2026-01-26,North America,USA,Renault,Clio,mass,hatchback,2026,0.07,petrol,manual,1.4,91,1922,silver,1,1,auction,France,13918.65
S000209,2026-02-17,Western Europe,Germany,Volkswagen,Passat,mass,sedan,2026,0.13,electric,automatic,2.0,154,0,brown,1,0,dealer_used,Germany,31428.42
S000210,2026-04-11,Latin America,Colombia,Mercedes-Benz,E-Class,premium,sedan,2026,0.27,electric,automatic,3.0,401,1951,silver,1,0,private,Germany,56358.48
S000211,2026-03-20,Western Europe,France,Volvo,S60,premium,sedan,2026,0.21,petrol,automatic,2.0,212,7263,yellow,1,0,private,Sweden,46359.27
S000212,2025-06-29,North America,USA,Porsche,Macan,luxury,suv,2025,0.49,petrol,automatic,2.0,197,14235,white,1,0,dealer_used,Germany,120003.89
S000213,2026-02-08,Eastern Europe,Czechia,Geely,Atlas,mass,suv,2025,1.1,petrol,automatic,2.0,188,18525,grey,1,0,online_marketplace,China,15548.83
S000214,2026-01-12,Latin America,Brazil,Renault,Megane,mass,hatchback,2026,0.03,diesel,automatic,1.4,100,0,yellow,1,0,dealer_used,France,15080.12
S000215,2026-01-05,China,China,Hyundai,Elantra,mass,sedan,2025,1.01,petrol,automatic,1.4,111,19088,blue,1,0,dealer_used,South Korea,15170.7
S000216,2020-11-30,North America,USA,Chevrolet,Equinox,mass,suv,2019,1.91,diesel,automatic,2.0,220,19966,yellow,1,1,dealer_used,USA,17847.19
S000217,2021-04-02,China,China,Nissan,Leaf,mass,hatchback,2021,0.25,petrol,automatic,1.4,101,6964,grey,1,1,dealer_used,Japan,19343.75
S000218,2025-01-31,North America,Mexico,Ford,Mustang,mass,coupe,2024,1.08,lpg,automatic,3.0,325,24371,orange,3,0,private,USA,23049.46
S000219,2025-12-13,Western Europe,UK,Mazda,CX-5,mass,suv,2025,0.95,petrol,dct,2.0,144,16685,yellow,1,0,online_marketplace,Japan,27325.55
S000220,2025-05-13,North America,Canada,Nissan,Leaf,mass,hatchback,2025,0.36,lpg,automatic,1.4,102,2797,black,1,0,dealer_used,Japan,20523.01
S000221,2021-09-04,China,China,Mercedes-Benz,C-Class,premium,sedan,2020,1.68,diesel,cvt,2.0,219,34997,black,2,1,dealer_used,Germany,39695.63
S000222,2023-04-06,Western Europe,Italy,Renault,Captur,mass,suv,2021,2.26,diesel,automatic,1.4,121,50052,green,3,0,dealer_used,France,13010.63
S000223,2024-07-28,Western Europe,Netherlands,BMW,X3,premium,suv,2023,1.57,petrol,cvt,2.0,187,27179,black,1,2,dealer_used,Germany,47439.74
S000224,2026-01-15,Western Europe,Netherlands,Jeep,Compass,mass,suv,2025,1.04,petrol,automatic,2.0,151,3023,red,1,1,dealer_used,USA,36923.85
S000225,2025-05-08,Western Europe,Spain,Chevrolet,Cruze,mass,sedan,2025,0.35,petrol,cvt,1.4,101,5962,red,1,0,dealer_new,USA,27405.25
S000226,2026-03-02,China,China,Land Rover,Defender,luxury,suv,2026,0.16,petrol,automatic,3.0,315,0,silver,1,1,dealer_new,UK,101217.62
S000227,2026-04-20,India,India,Skoda,Kodiaq,mass,suv,2026,0.3,petrol,automatic,2.0,146,6775,grey,1,0,dealer_used,Czechia,15985.2
S000228,2023-09-18,South Korea,South Korea,Ford,Fusion,mass,sedan,2022,1.71,diesel,manual,2.0,162,26443,blue,1,0,dealer_used,USA,16778.75
S000229,2025-11-09,Western Europe,Italy,Peugeot,3008,mass,suv,2024,1.86,petrol,manual,2.0,219,44000,orange,2,0,dealer_used,France,17967.17
S000230,2025-04-07,Africa,Egypt,Skoda,Kodiaq,mass,suv,2025,0.26,diesel,dct,2.0,173,7247,white,1,1,auction,Czechia,17435.81
S000231,2024-05-07,China,China,Land Rover,Discovery,luxury,suv,2022,2.35,hybrid,dct,3.0,226,22134,brown,2,0,dealer_used,UK,70237.04
S000232,2026-04-23,China,China,Chery,Arrizo 5,mass,sedan,2026,0.31,petrol,dct,1.4,112,1187,yellow,1,0,dealer_new,China,15906.86
S000233,2026-02-23,India,India,Mahindra,Scorpio,mass,suv,2026,0.15,petrol,automatic,2.0,151,0,blue,1,0,dealer_used,India,10537.89
S000234,2025-09-29,China,China,Tesla,Model Y,premium,suv,2025,0.74,electric,automatic,2.0,204,11660,silver,1,0,dealer_new,USA,57418.34
S000235,2025-04-01,Eastern Europe,Hungary,Mazda,CX-5,mass,suv,2025,0.25,hybrid,automatic,2.0,163,4486,yellow,1,0,private,Japan,24492.01
S000236,2024-01-05,China,China,Hyundai,Kona,mass,suv,2024,0.01,petrol,automatic,1.4,130,2190,red,1,2,online_marketplace,South Korea,19824.38
S000237,2026-02-09,South Korea,South Korea,Toyota,Corolla,mass,sedan,2026,0.11,hybrid,automatic,1.4,130,4101,brown,1,0,dealer_new,Japan,33026.25
S000238,2025-03-26,Eastern Europe,Romania,Ford,Fusion,mass,sedan,2025,0.23,lpg,automatic,2.0,183,10601,green,1,0,dealer_new,USA,20116.66
S000239,2026-03-07,Africa,South Africa,Lexus,ES,premium,sedan,2019,7.18,petrol,automatic,3.0,251,109773,white,1,0,dealer_used,Japan,12866.45
S000240,2025-01-05,North America,Canada,Chevrolet,Equinox,mass,suv,2025,0.01,hybrid,automatic,2.0,200,0,orange,1,0,private,USA,35716.18
S000241,2022-03-24,North America,USA,Tesla,Model 3,premium,sedan,2020,2.23,electric,automatic,2.0,176,15140,orange,1,2,dealer_used,USA,38567.28
S000242,2026-04-17,Middle East,Qatar,Chery,Tiggo 4,mass,suv,2026,0.29,petrol,cvt,1.4,105,2770,black,1,0,dealer_new,China,23089.94
S000243,2026-03-24,Japan,Japan,Mercedes-Benz,GLE,premium,suv,2025,1.22,petrol,manual,3.0,295,23881,red,1,0,online_marketplace,Germany,56987.68
S000244,2025-07-10,North America,Mexico,Volkswagen,Tiguan,mass,suv,2025,0.52,electric,automatic,2.0,196,8328,green,1,0,dealer_used,Germany,34539.54
S000245,2020-10-14,India,India,Chery,Arrizo 5,mass,sedan,2019,1.79,petrol,automatic,1.4,100,46396,yellow,2,1,dealer_used,China,4534.11
S000246,2023-04-05,North America,Mexico,BYD,Han,mass,sedan,2023,0.26,hybrid,automatic,3.0,343,8726,white,1,0,private,China,29950.96
S000247,2025-03-19,South Korea,South Korea,Mahindra,Thar,mass,suv,2024,1.21,petrol,cvt,2.0,183,13849,red,2,0,dealer_used,India,15668.12
S000248,2026-01-10,China,China,Porsche,Cayenne,luxury,suv,2026,0.02,electric,automatic,3.0,349,162,red,1,2,dealer_new,Germany,117737.23
S000249,2025-05-25,Western Europe,Netherlands,Ford,Fusion,mass,sedan,2024,1.4,petrol,cvt,2.0,150,18119,yellow,1,0,dealer_used,USA,22648.39
S000250,2023-04-22,India,India,Tata,Harrier,mass,suv,2023,0.3,diesel,automatic,2.0,166,7337,red,1,0,private,India,7098.13
S000251,2024-08-20,Eastern Europe,Romania,Volvo,XC40,premium,suv,2023,1.63,hybrid,automatic,1.4,96,16104,black,1,0,dealer_used,Sweden,36434.78
S000252,2022-11-24,North America,Mexico,Skoda,Octavia,mass,sedan,2021,1.89,petrol,cvt,2.0,190,16016,brown,3,0,dealer_used,Czechia,19661.96
S000253,2026-04-13,China,China,Tata,Nexon,mass,suv,2023,3.28,hybrid,automatic,1.4,123,30151,silver,1,0,online_marketplace,India,7487.82
S000254,2025-05-21,China,China,BMW,X5,premium,suv,2025,0.38,lpg,dct,3.0,327,5246,blue,1,0,dealer_new,Germany,70507.35
S000255,2023-03-06,Eastern Europe,Romania,BYD,Dolphin,mass,hatchback,2022,1.17,hybrid,automatic,1.4,135,12410,red,1,1,private,China,13870.22
S000256,2025-08-02,China,China,BYD,Dolphin,mass,hatchback,2025,0.58,electric,automatic,1.4,125,5552,orange,1,0,auction,China,13658.02
S000257,2025-03-24,India,India,Toyota,Camry,mass,sedan,2025,0.22,diesel,automatic,2.0,146,4590,silver,1,1,private,Japan,11801.12
S000258,2024-08-31,North America,Canada,Mazda,CX-5,mass,suv,2024,0.67,electric,automatic,2.0,211,9981,blue,1,0,dealer_new,Japan,34215.55
S000259,2025-04-14,Western Europe,Italy,Chery,Arrizo 5,mass,sedan,2025,0.28,electric,automatic,1.4,110,0,yellow,1,1,online_marketplace,China,15467.19
S000260,2021-12-12,South Korea,South Korea,Porsche,Cayenne,luxury,suv,2020,1.95,petrol,dct,3.0,295,15565,white,2,0,dealer_used,Germany,117877.95
S000261,2026-03-18,China,China,Toyota,Hilux,mass,pickup,2026,0.21,electric,automatic,3.0,401,7601,brown,1,1,dealer_used,Japan,34062.06
S000262,2024-01-18,North America,Mexico,Ford,Fusion,mass,sedan,2021,3.04,petrol,cvt,2.0,163,25743,grey,2,1,dealer_used,USA,14022.17
S000263,2025-07-02,Western Europe,Sweden,Audi,Q5,premium,suv,2018,7.5,hybrid,dct,2.0,211,98538,brown,1,1,dealer_new,Germany,19331.65
S000264,2025-09-21,India,India,Peugeot,3008,mass,suv,2025,0.72,petrol,automatic,2.0,176,9539,white,1,0,private,France,11346.65
S000265,2025-07-13,Western Europe,Germany,Chery,Tiggo 7,mass,suv,2022,3.53,diesel,automatic,2.0,208,52211,green,1,1,online_marketplace,China,9128.28
S000266,2020-08-10,Eastern Europe,Poland,Porsche,Cayenne,luxury,suv,2020,0.61,petrol,automatic,3.0,226,6663,black,1,0,dealer_new,Germany,111688.81
S000267,2023-08-31,Western Europe,Italy,Tesla,Model X,premium,suv,2023,0.66,electric,automatic,3.0,330,4373,brown,1,0,private,USA,80226.19
S000268,2025-03-20,Western Europe,Spain,Kia,Sportage,mass,suv,2023,2.21,petrol,cvt,2.0,217,39619,silver,1,0,dealer_used,South Korea,17698.06
S000269,2026-01-09,India,India,Mahindra,XUV700,mass,suv,2025,1.02,diesel,dct,3.0,296,1604,white,2,0,dealer_used,India,10799.2
S000270,2026-01-19,China,China,Peugeot,3008,mass,suv,2026,0.05,petrol,dct,2.0,184,1874,blue,1,0,dealer_new,France,29132.85
S000271,2025-05-09,India,India,Tata,Harrier,mass,suv,2025,0.35,diesel,manual,2.0,199,10346,yellow,1,2,dealer_used,India,6714.08
S000272,2026-04-11,Western Europe,Germany,Land Rover,Range Rover,luxury,suv,2023,3.27,petrol,automatic,3.0,344,40813,red,1,2,dealer_used,UK,65309.63
S000273,2025-04-01,South Korea,South Korea,Kia,Sportage,mass,suv,2024,1.25,hybrid,automatic,2.0,157,17347,orange,2,0,dealer_used,South Korea,19301.16
S000274,2024-02-01,Southeast Asia,Indonesia,Volkswagen,Golf,mass,hatchback,2024,0.08,petrol,manual,1.4,136,3565,brown,1,0,dealer_new,Germany,17371.73
S000275,2024-10-24,Western Europe,Spain,BMW,5 Series,premium,sedan,2024,0.81,petrol,dct,3.0,313,18030,black,1,0,dealer_used,Germany,61652.42
S000276,2024-05-29,India,India,Geely,Coolray,mass,suv,2024,0.41,petrol,automatic,1.4,118,2436,red,1,0,private,China,10354.71
S000277,2025-08-19,Western Europe,UK,Ford,Focus,mass,hatchback,2023,2.63,petrol,dct,1.4,132,60044,white,1,3,private,USA,8497.38
S000278,2024-03-20,India,India,BMW,i4,premium,sedan,2024,0.22,petrol,automatic,2.0,162,72,grey,1,0,dealer_used,Germany,28854.8
S000279,2024-11-19,Southeast Asia,Philippines,Porsche,911,luxury,coupe,2022,2.88,hybrid,automatic,3.0,348,35455,silver,2,0,online_marketplace,Germany,68151.02
S000280,2025-01-12,Western Europe,Germany,BMW,X5,premium,suv,2025,0.03,petrol,manual,3.0,342,381,brown,1,0,private,Germany,73001.16
S000281,2026-02-28,North America,Mexico,Kia,Optima,mass,sedan,2023,3.16,electric,automatic,2.0,173,21656,blue,1,2,private,South Korea,9450.59
S000282,2026-01-23,Western Europe,Italy,Audi,Q7,premium,suv,2022,4.06,petrol,automatic,3.0,416,62390,brown,1,0,dealer_used,Germany,35877.37
S000283,2026-01-21,North America,USA,Tesla,Model X,premium,suv,2021,5.05,electric,automatic,3.0,258,69894,orange,1,0,private,USA,24329.75
S000284,2026-03-03,India,India,Jeep,Grand Cherokee,mass,suv,2026,0.17,diesel,automatic,3.0,231,4057,brown,1,1,online_marketplace,USA,19127.92
S000285,2026-02-05,India,India,Fiat,Panda,mass,hatchback,2020,6.1,hybrid,dct,1.4,120,75940,white,1,0,dealer_new,Italy,2052.9
S000286,2025-08-01,Western Europe,UK,Kia,Sorento,mass,suv,2024,1.58,diesel,automatic,3.0,386,12170,green,1,0,auction,South Korea,22649.88
S000287,2025-07-23,China,China,Audi,Q5,premium,suv,2025,0.56,lpg,automatic,2.0,172,1977,black,1,0,dealer_used,Germany,50546.37
S000288,2026-02-26,Western Europe,Italy,Porsche,911,luxury,coupe,2025,1.15,petrol,automatic,3.0,261,18220,green,1,0,dealer_used,Germany,133641.55
S000289,2026-01-08,China,China,Chery,Tiggo 4,mass,suv,2026,0.02,hybrid,automatic,1.4,129,0,yellow,1,0,dealer_new,China,20555.97
S000290,2022-01-01,Western Europe,Germany,Porsche,Cayenne,luxury,suv,2022,0.0,petrol,manual,3.0,377,1263,blue,1,0,dealer_used,Germany,164380.03
S000291,2025-10-14,Western Europe,Spain,Skoda,Octavia,mass,sedan,2025,0.78,electric,automatic,2.0,148,13450,blue,1,0,online_marketplace,Czechia,21509.83
S000292,2026-04-13,North America,USA,Chevrolet,Cruze,mass,sedan,2026,0.28,petrol,automatic,1.4,125,2279,orange,1,1,dealer_used,USA,22283.42
S000293,2025-08-23,China,China,Audi,A4,premium,sedan,2024,1.64,electric,automatic,2.0,183,28113,blue,2,0,online_marketplace,Germany,35540.12
S000294,2026-02-25,Western Europe,UK,BMW,3 Series,premium,sedan,2025,1.15,petrol,manual,2.0,173,11438,silver,1,0,online_marketplace,Germany,47242.44
S000295,2023-06-28,Western Europe,Netherlands,Lexus,ES,premium,sedan,2022,1.49,hybrid,automatic,3.0,347,25586,grey,1,1,auction,Japan,46143.2
S000296,2026-03-22,Latin America,Colombia,BMW,i4,premium,sedan,2023,3.22,hybrid,automatic,2.0,145,55111,orange,1,0,private,Germany,21088.38
S000297,2025-03-31,North America,Canada,Jeep,Compass,mass,suv,2025,0.24,petrol,automatic,2.0,144,3463,orange,1,0,private,USA,38002.03
S000298,2025-09-19,China,China,Ford,Escape,mass,suv,2024,1.72,diesel,automatic,2.0,163,25131,green,2,0,dealer_used,USA,19807.22
S000299,2026-01-05,Southeast Asia,Vietnam,Ford,Mustang,mass,coupe,2025,1.01,lpg,cvt,3.0,253,16873,green,1,1,online_marketplace,USA,15975.53
S000300,2024-09-13,North America,Canada,Jeep,Compass,mass,suv,2024,0.7,petrol,automatic,2.0,206,2963,green,1,0,dealer_new,USA,42438.01
S000301,2026-02-15,Western Europe,UK,BMW,3 Series,premium,sedan,2023,3.12,hybrid,automatic,2.0,197,56864,white,1,0,private,Germany,32418.43
S000302,2025-08-17,China,China,Mahindra,Scorpio,mass,suv,2025,0.62,petrol,automatic,2.0,185,9102,blue,1,0,online_marketplace,India,15252.86
S000303,2023-11-08,Southeast Asia,Vietnam,Fiat,Tipo,mass,sedan,2020,3.85,petrol,dct,1.4,126,62668,blue,2,0,dealer_used,Italy,4818.21
S000304,2026-03-04,Latin America,Colombia,Fiat,500,mass,hatchback,2022,4.17,petrol,automatic,1.4,91,38605,silver,1,0,online_marketplace,Italy,4554.43
S000305,2022-11-15,Eastern Europe,Poland,Toyota,Hilux,mass,pickup,2022,0.87,hybrid,manual,3.0,354,25270,green,1,0,dealer_new,Japan,29966.79
S000306,2026-04-30,North America,USA,Honda,CR-V,mass,suv,2026,0.33,hybrid,automatic,2.0,181,6663,orange,1,0,dealer_used,Japan,34869.11
S000307,2022-07-03,China,China,Mercedes-Benz,EQE,premium,sedan,2022,0.5,electric,automatic,3.0,299,6305,blue,1,0,dealer_new,Germany,68451.33
S000308,2024-01-10,North America,Canada,Jeep,Wrangler,mass,suv,2024,0.02,electric,automatic,3.0,396,873,brown,1,0,dealer_new,USA,59230.03
S000309,2026-03-01,Western Europe,Italy,Land Rover,Range Rover,luxury,suv,2025,1.16,petrol,cvt,3.0,321,15760,green,1,0,auction,UK,81570.45
S000310,2021-08-15,Western Europe,Netherlands,Volvo,XC90,premium,suv,2021,0.62,petrol,manual,3.0,325,3458,blue,1,0,dealer_used,Sweden,64927.34
S000311,2023-06-17,Western Europe,France,Nissan,Sentra,mass,sedan,2021,2.46,electric,automatic,1.4,101,33394,silver,1,0,dealer_used,Japan,16874.3
S000312,2023-05-27,Western Europe,Netherlands,Porsche,Macan,luxury,suv,2019,4.4,electric,automatic,2.0,150,43845,grey,1,1,dealer_used,Germany,76572.34
S000313,2026-02-28,North America,Mexico,Peugeot,308,mass,hatchback,2024,2.16,hybrid,manual,1.4,105,48162,grey,2,0,dealer_used,France,11400.49
S000314,2025-12-23,North America,Mexico,Tesla,Model S,premium,sedan,2021,4.97,electric,automatic,3.0,343,110236,black,1,0,dealer_new,USA,24373.49
S000315,2025-12-19,India,India,Fiat,500,mass,hatchback,2025,0.96,electric,automatic,1.4,90,8991,black,1,0,dealer_used,Italy,7582.97
S000316,2025-02-17,Australia/NZ,Australia,Honda,Accord,mass,sedan,2022,3.13,hybrid,automatic,2.0,208,35063,yellow,1,0,dealer_used,Japan,16820.13
S000317,2025-08-03,Japan,Japan,Geely,Atlas,mass,suv,2024,1.59,diesel,automatic,2.0,196,29220,yellow,2,0,online_marketplace,China,14390.93
S000318,2024-01-15,North America,Canada,Porsche,Macan,luxury,suv,2023,1.04,petrol,automatic,2.0,198,17998,red,1,0,private,Germany,98065.04
S000319,2024-10-21,China,China,Kia,Sorento,mass,suv,2023,1.8,diesel,automatic,3.0,416,37837,black,3,0,dealer_used,South Korea,19866.73
S000320,2024-02-20,Western Europe,Germany,Mercedes-Benz,GLE,premium,suv,2024,0.14,petrol,automatic,3.0,388,0,black,1,0,online_marketplace,Germany,98206.88
S000321,2026-02-23,China,China,Tesla,Model 3,premium,sedan,2026,0.15,electric,automatic,2.0,186,0,white,1,1,dealer_new,USA,47297.85
S000322,2023-12-14,Western Europe,France,Tata,Nexon,mass,suv,2021,2.95,hybrid,automatic,1.4,96,43498,silver,2,0,auction,India,6426.83
